	n	p	p_mc
group2147	39.0	0.07547344661588593	0.07689
group2148	6.0	0.8750880549677909	0.87498
group2149	0.0	0.9964557987482943	0.996615
group2150	18.0	0.46864364454830054	0.46992
group2151	2.0	0.9717759992072467	0.9717
group2152	59.0	0.00756027368607452	0.00757
group2153	13.0	0.6367770992954181	0.637285
group2154	47.0	0.03170709278870714	0.03201
group2155	31.0	0.1650144691224512	0.16628
group2156	12.0	0.6721385988744878	0.672445
group2157	19.0	0.4377067767942396	0.4388
group2158	4.0	0.9295752138973431	0.92911
group2159	32.0	0.15040557383806438	0.151535
group2160	13.0	0.6367770992954181	0.637285
group2161	26.0	0.25599925159772946	0.25839
group2162	26.0	0.25599925159772946	0.25839
group2163	19.0	0.4377067767942396	0.4388
group2164	6.0	0.8750880549677909	0.87498
group2165	20.0	0.4078871094777948	0.40859
group2166	4.0	0.9295752138973431	0.92911
group2167	23.0	0.3260526310564965	0.327605
group2168	15.0	0.5673423471376051	0.567975
group2169	18.0	0.46864364454830054	0.46992
group2170	13.0	0.6367770992954181	0.637285
group2171	11.0	0.7076021659432692	0.7076
group2172	33.0	0.13687985257205268	0.13778
group2173	24.0	0.30138841387382326	0.303285
group2174	36.0	0.10228770515807882	0.103235
group2175	10.0	0.7429218496308708	0.742905
group2176	29.0	0.19769001867504465	0.199415
group2177	11.0	0.7076021659432692	0.7076
group2178	9.0	0.7777927756120597	0.777985
group2179	31.0	0.1650144691224512	0.16628
group2180	19.0	0.4377067767942396	0.4388
group2181	10.0	0.7429218496308708	0.742905
group2182	36.0	0.10228770515807882	0.103235
group2183	6.0	0.8750880549677909	0.87498
group2184	22.0	0.35201804517410273	0.35302
group2185	23.0	0.3260526310564965	0.327605
group2186	10.0	0.7429218496308708	0.742905
group2187	40.0	0.06801613565811512	0.069375
group2188	16.0	0.5335648140455699	0.534455
group2189	17.0	0.5006180349426363	0.50179
group2190	5.0	0.9036320005865308	0.90362
group2191	13.0	0.6367770992954181	0.637285
group2192	12.0	0.6721385988744878	0.672445
group2193	3.0	0.9524905776673729	0.951885
group2194	2.0	0.9717759992072467	0.9717
group2195	36.0	0.10228770515807882	0.103235
group2196	26.0	0.25599925159772946	0.25839
group2197	18.0	0.46864364454830054	0.46992
group2198	24.0	0.30138841387382326	0.303285
group2199	10.0	0.7429218496308708	0.742905
group2200	21.0	0.3792977989193782	0.379795
group2201	9.0	0.7777927756120597	0.777985
group2202	14.0	0.6017819849342632	0.602205
group2203	30.0	0.18075823943707842	0.182175
group2204	21.0	0.3792977989193782	0.379795
group2205	18.0	0.46864364454830054	0.46992
group2206	37.0	0.09255791572214164	0.093805
group2207	24.0	0.30138841387382326	0.303285
group2208	19.0	0.4377067767942396	0.4388
group2209	20.0	0.4078871094777948	0.40859
group2210	26.0	0.25599925159772946	0.25839
group2211	40.0	0.06801613565811512	0.069375
group2212	18.0	0.46864364454830054	0.46992
group2213	39.0	0.07547344661588593	0.07689
group2214	23.0	0.3260526310564965	0.327605
group2215	12.0	0.6721385988744878	0.672445
group2216	21.0	0.3792977989193782	0.379795
group2217	8.0	0.8117969462700925	0.812245
group2218	3.0	0.9524905776673729	0.951885
group2219	42.0	0.05502639239179968	0.05553
group2220	5.0	0.9036320005865308	0.90362
group2221	14.0	0.6017819849342632	0.602205
group2222	11.0	0.7076021659432692	0.7076
group2223	10.0	0.7429218496308708	0.742905
group2224	45.0	0.03966974103952901	0.039845
group2225	25.0	0.2780348206846651	0.28033
group2226	13.0	0.6367770992954181	0.637285
group2227	9.0	0.7777927756120597	0.777985
group2228	16.0	0.5335648140455699	0.534455
group2229	37.0	0.09255791572214164	0.093805
group2230	21.0	0.3792977989193782	0.379795
group2231	15.0	0.5673423471376051	0.567975
group2232	8.0	0.8117969462700925	0.812245
group2233	27.0	0.23527556043971876	0.237375
group2234	3.0	0.9524905776673729	0.951885
group2235	9.0	0.7777927756120597	0.777985
group2236	14.0	0.6017819849342632	0.602205
group2237	3.0	0.9524905776673729	0.951885
group2238	63.0	0.004545328645948788	0.00453
group2239	24.0	0.30138841387382326	0.303285
group2240	20.0	0.4078871094777948	0.40859
group2241	4.0	0.9295752138973431	0.92911
group2242	2.0	0.9717759992072467	0.9717
group2243	5.0	0.9036320005865308	0.90362
group2244	24.0	0.30138841387382326	0.303285
group2245	24.0	0.30138841387382326	0.303285
group2246	11.0	0.7076021659432692	0.7076
group2247	14.0	0.6017819849342632	0.602205
group2248	1.0	0.9866514794766174	0.98695
group2249	24.0	0.30138841387382326	0.303285
group2250	12.0	0.6721385988744878	0.672445
group2251	11.0	0.7076021659432692	0.7076
group2252	25.0	0.2780348206846651	0.28033
group2253	38.0	0.08363724466130562	0.085145
group2254	16.0	0.5335648140455699	0.534455
group2255	17.0	0.5006180349426363	0.50179
group2256	16.0	0.5335648140455699	0.534455
group2257	15.0	0.5673423471376051	0.567975
group2258	9.0	0.7777927756120597	0.777985
group2259	29.0	0.19769001867504465	0.199415
group2260	15.0	0.5673423471376051	0.567975
group2261	13.0	0.6367770992954181	0.637285
group2262	20.0	0.4078871094777948	0.40859
group2263	26.0	0.25599925159772946	0.25839
group2264	34.0	0.12438853713111309	0.12545
group2265	10.0	0.7429218496308708	0.742905
group2266	5.0	0.9036320005865308	0.90362
group2267	6.0	0.8750880549677909	0.87498
group2268	11.0	0.7076021659432692	0.7076
group2269	2.0	0.9717759992072467	0.9717
group2270	14.0	0.6017819849342632	0.602205
group2271	18.0	0.46864364454830054	0.46992
group2272	12.0	0.6721385988744878	0.672445
group2273	20.0	0.4078871094777948	0.40859
group2274	20.0	0.4078871094777948	0.40859
group2275	48.0	0.028298663618121826	0.02826
group2276	8.0	0.8117969462700925	0.812245
group2277	31.0	0.1650144691224512	0.16628
group2278	15.0	0.5673423471376051	0.567975
group2279	0.0	0.9964557987482943	0.996615
group2280	28.0	0.21585037192217874	0.217685
group2281	33.0	0.13687985257205268	0.13778
group2282	10.0	0.7429218496308708	0.742905
group2283	1.0	0.9866514794766174	0.98695
group2284	19.0	0.4377067767942396	0.4388
group2285	11.0	0.7076021659432692	0.7076
group2286	27.0	0.23527556043971876	0.237375
group2287	20.0	0.4078871094777948	0.40859
group2288	18.0	0.46864364454830054	0.46992
group2289	3.0	0.9524905776673729	0.951885
group2290	13.0	0.6367770992954181	0.637285
group2291	10.0	0.7429218496308708	0.742905
group2292	17.0	0.5006180349426363	0.50179
group2293	21.0	0.3792977989193782	0.379795
group2294	19.0	0.4377067767942396	0.4388
group2295	68.0	0.0023594607658527092	0.00236
group2296	28.0	0.21585037192217874	0.217685
group2297	8.0	0.8117969462700925	0.812245
group2298	64.0	0.003993514083691266	0.00399
group2299	17.0	0.5006180349426363	0.50179
group2300	17.0	0.5006180349426363	0.50179
group2301	9.0	0.7777927756120597	0.777985
group2302	18.0	0.46864364454830054	0.46992
group2303	46.0	0.035485937051574955	0.035805
group2304	10.0	0.7429218496308708	0.742905
group2305	26.0	0.25599925159772946	0.25839
group2306	8.0	0.8117969462700925	0.812245
group2307	19.0	0.4377067767942396	0.4388
group2308	30.0	0.18075823943707842	0.182175
group2309	8.0	0.8117969462700925	0.812245
group2310	13.0	0.6367770992954181	0.637285
group2311	12.0	0.6721385988744878	0.672445
group2312	34.0	0.12438853713111309	0.12545
group2313	21.0	0.3792977989193782	0.379795
group2314	17.0	0.5006180349426363	0.50179
group2315	26.0	0.25599925159772946	0.25839
group2316	32.0	0.15040557383806438	0.151535
group2317	7.0	0.8443826168740521	0.84442
group2318	5.0	0.9036320005865308	0.90362
group2319	15.0	0.5673423471376051	0.567975
group2320	25.0	0.2780348206846651	0.28033
group2321	35.0	0.1128781440319317	0.113925
group2322	37.0	0.09255791572214164	0.093805
group2323	22.0	0.35201804517410273	0.35302
group2324	36.0	0.10228770515807882	0.103235
group2325	5.0	0.9036320005865308	0.90362
group2326	12.0	0.6721385988744878	0.672445
group2327	11.0	0.7076021659432692	0.7076
group2328	14.0	0.6017819849342632	0.602205
group2329	32.0	0.15040557383806438	0.151535
group2330	16.0	0.5335648140455699	0.534455
group2331	30.0	0.18075823943707842	0.182175
group2332	24.0	0.30138841387382326	0.303285
group2333	15.0	0.5673423471376051	0.567975
group2334	21.0	0.3792977989193782	0.379795
group2335	62.0	0.005168865049884562	0.00517
group2336	14.0	0.6017819849342632	0.602205
group2337	19.0	0.4377067767942396	0.4388
group2338	2.0	0.9717759992072467	0.9717
group2339	11.0	0.7076021659432692	0.7076
group2340	34.0	0.12438853713111309	0.12545
group2341	33.0	0.13687985257205268	0.13778
group2342	11.0	0.7076021659432692	0.7076
group2343	25.0	0.2780348206846651	0.28033
group2344	14.0	0.6017819849342632	0.602205
group2345	26.0	0.25599925159772946	0.25839
group2346	32.0	0.15040557383806438	0.151535
group2347	24.0	0.30138841387382326	0.303285
group2348	16.0	0.5335648140455699	0.534455
group2349	43.0	0.049400413625175145	0.0496
group2350	6.0	0.8750880549677909	0.87498
group2351	8.0	0.8117969462700925	0.812245
group2352	13.0	0.6367770992954181	0.637285
group2353	17.0	0.5006180349426363	0.50179
group2354	46.0	0.035485937051574955	0.035805
group2355	9.0	0.7777927756120597	0.777985
group2356	24.0	0.30138841387382326	0.303285
group2357	21.0	0.3792977989193782	0.379795
group2358	9.0	0.7777927756120597	0.777985
group2359	16.0	0.5335648140455699	0.534455
group2360	5.0	0.9036320005865308	0.90362
group2361	4.0	0.9295752138973431	0.92911
group2362	51.0	0.01998713054581375	0.019985
group2363	25.0	0.2780348206846651	0.28033
group2364	36.0	0.10228770515807882	0.103235
group2365	13.0	0.6367770992954181	0.637285
group2366	27.0	0.23527556043971876	0.237375
group2367	17.0	0.5006180349426363	0.50179
group2368	39.0	0.07547344661588593	0.07689
group2369	7.0	0.8443826168740521	0.84442
group2370	14.0	0.6017819849342632	0.602205
group2371	28.0	0.21585037192217874	0.217685
group2372	5.0	0.9036320005865308	0.90362
group2373	9.0	0.7777927756120597	0.777985
group2374	15.0	0.5673423471376051	0.567975
group2375	12.0	0.6721385988744878	0.672445
group2376	17.0	0.5006180349426363	0.50179
group2377	17.0	0.5006180349426363	0.50179
group2378	11.0	0.7076021659432692	0.7076
group2379	14.0	0.6017819849342632	0.602205
group2380	18.0	0.46864364454830054	0.46992
group2381	17.0	0.5006180349426363	0.50179
group2382	27.0	0.23527556043971876	0.237375
group2383	16.0	0.5335648140455699	0.534455
group2384	28.0	0.21585037192217874	0.217685
group2385	14.0	0.6017819849342632	0.602205
group2386	6.0	0.8750880549677909	0.87498
group2387	25.0	0.2780348206846651	0.28033
group2388	16.0	0.5335648140455699	0.534455
group2389	23.0	0.3260526310564965	0.327605
group2390	13.0	0.6367770992954181	0.637285
group2391	4.0	0.9295752138973431	0.92911
group2392	6.0	0.8750880549677909	0.87498
group2393	26.0	0.25599925159772946	0.25839
group2394	46.0	0.035485937051574955	0.035805
group2395	6.0	0.8750880549677909	0.87498
group2396	21.0	0.3792977989193782	0.379795
group2397	11.0	0.7076021659432692	0.7076
group2398	31.0	0.1650144691224512	0.16628
group2399	29.0	0.19769001867504465	0.199415
group2400	8.0	0.8117969462700925	0.812245
group2401	10.0	0.7429218496308708	0.742905
group2402	6.0	0.8750880549677909	0.87498
group2403	22.0	0.35201804517410273	0.35302
group2404	11.0	0.7076021659432692	0.7076
group2405	18.0	0.46864364454830054	0.46992
group2406	43.0	0.049400413625175145	0.0496
group2407	8.0	0.8117969462700925	0.812245
group2408	26.0	0.25599925159772946	0.25839
group2409	16.0	0.5335648140455699	0.534455
group2410	13.0	0.6367770992954181	0.637285
group2411	35.0	0.1128781440319317	0.113925
group2412	35.0	0.1128781440319317	0.113925
group2413	3.0	0.9524905776673729	0.951885
group2414	35.0	0.1128781440319317	0.113925
group2415	19.0	0.4377067767942396	0.4388
group2416	24.0	0.30138841387382326	0.303285
group2417	5.0	0.9036320005865308	0.90362
group2418	32.0	0.15040557383806438	0.151535
group2419	6.0	0.8750880549677909	0.87498
group2420	8.0	0.8117969462700925	0.812245
group2421	33.0	0.13687985257205268	0.13778
group2422	30.0	0.18075823943707842	0.182175
group2423	27.0	0.23527556043971876	0.237375
group2424	20.0	0.4078871094777948	0.40859
group2425	8.0	0.8117969462700925	0.812245
group2426	8.0	0.8117969462700925	0.812245
group2427	6.0	0.8750880549677909	0.87498
group2428	27.0	0.23527556043971876	0.237375
group2429	15.0	0.5673423471376051	0.567975
group2430	26.0	0.25599925159772946	0.25839
group2431	23.0	0.3260526310564965	0.327605
group2432	15.0	0.5673423471376051	0.567975
group2433	11.0	0.7076021659432692	0.7076
group2434	18.0	0.46864364454830054	0.46992
group2435	27.0	0.23527556043971876	0.237375
group2436	12.0	0.6721385988744878	0.672445
group2437	14.0	0.6017819849342632	0.602205
group2438	60.0	0.006666339748487276	0.006625
group2439	5.0	0.9036320005865308	0.90362
group2440	30.0	0.18075823943707842	0.182175
group2441	6.0	0.8750880549677909	0.87498
group2442	19.0	0.4377067767942396	0.4388
group2443	25.0	0.2780348206846651	0.28033
group2444	2.0	0.9717759992072467	0.9717
group2445	15.0	0.5673423471376051	0.567975
group2446	22.0	0.35201804517410273	0.35302
group2447	35.0	0.1128781440319317	0.113925
group2448	18.0	0.46864364454830054	0.46992
group2449	17.0	0.5006180349426363	0.50179
group2450	31.0	0.1650144691224512	0.16628
group2451	5.0	0.9036320005865308	0.90362
group2452	2.0	0.9717759992072467	0.9717
group2453	14.0	0.6017819849342632	0.602205
group2454	14.0	0.6017819849342632	0.602205
group2455	26.0	0.25599925159772946	0.25839
group2456	4.0	0.9295752138973431	0.92911
group2457	19.0	0.4377067767942396	0.4388
group2458	25.0	0.2780348206846651	0.28033
group2459	21.0	0.3792977989193782	0.379795
group2460	9.0	0.7777927756120597	0.777985
group2461	22.0	0.35201804517410273	0.35302
group2462	26.0	0.25599925159772946	0.25839
group2463	4.0	0.9295752138973431	0.92911
group2464	8.0	0.8117969462700925	0.812245
group2465	8.0	0.8117969462700925	0.812245
group2466	36.0	0.10228770515807882	0.103235
group2467	38.0	0.08363724466130562	0.085145
group2468	20.0	0.4078871094777948	0.40859
group2469	3.0	0.9524905776673729	0.951885
group2470	21.0	0.3792977989193782	0.379795
group2471	16.0	0.5335648140455699	0.534455
group2472	20.0	0.4078871094777948	0.40859
group2473	12.0	0.6721385988744878	0.672445
group2474	23.0	0.3260526310564965	0.327605
group2475	42.0	0.05502639239179968	0.05553
group2476	31.0	0.1650144691224512	0.16628
group2477	5.0	0.9036320005865308	0.90362
group2478	2.0	0.9717759992072467	0.9717
group2479	37.0	0.09255791572214164	0.093805
group2480	34.0	0.12438853713111309	0.12545
group2481	20.0	0.4078871094777948	0.40859
group2482	15.0	0.5673423471376051	0.567975
group2483	22.0	0.35201804517410273	0.35302
group2484	23.0	0.3260526310564965	0.327605
group2485	5.0	0.9036320005865308	0.90362
group2486	1.0	0.9866514794766174	0.98695
group2487	13.0	0.6367770992954181	0.637285
group2488	14.0	0.6017819849342632	0.602205
group2489	24.0	0.30138841387382326	0.303285
group2490	41.0	0.06121642346371278	0.062355
group2491	6.0	0.8750880549677909	0.87498
group2492	4.0	0.9295752138973431	0.92911
group2493	20.0	0.4078871094777948	0.40859
group2494	14.0	0.6017819849342632	0.602205
group2495	56.0	0.010966121473371278	0.011125
group2496	25.0	0.2780348206846651	0.28033
group2497	33.0	0.13687985257205268	0.13778
group2498	17.0	0.5006180349426363	0.50179
group2499	24.0	0.30138841387382326	0.303285
group2500	17.0	0.5006180349426363	0.50179
group2501	18.0	0.46864364454830054	0.46992
group2502	18.0	0.46864364454830054	0.46992
group2503	18.0	0.46864364454830054	0.46992
group2504	28.0	0.21585037192217874	0.217685
group2505	10.0	0.7429218496308708	0.742905
group2506	19.0	0.4377067767942396	0.4388
group2507	20.0	0.4078871094777948	0.40859
group2508	28.0	0.21585037192217874	0.217685
group2509	70.0	0.001804601553839406	0.001795
group2510	29.0	0.19769001867504465	0.199415
group2511	32.0	0.15040557383806438	0.151535
group2512	58.0	0.008566115500265273	0.008605
group2513	10.0	0.7429218496308708	0.742905
group2514	8.0	0.8117969462700925	0.812245
group2515	6.0	0.8750880549677909	0.87498
group2516	46.0	0.035485937051574955	0.035805
group2517	15.0	0.5673423471376051	0.567975
group2518	14.0	0.6017819849342632	0.602205
group2519	18.0	0.46864364454830054	0.46992
group2520	21.0	0.3792977989193782	0.379795
group2521	36.0	0.10228770515807882	0.103235
group2522	18.0	0.46864364454830054	0.46992
group2523	37.0	0.09255791572214164	0.093805
group2524	9.0	0.7777927756120597	0.777985
group2525	9.0	0.7777927756120597	0.777985
group2526	25.0	0.2780348206846651	0.28033
group2527	18.0	0.46864364454830054	0.46992
group2528	18.0	0.46864364454830054	0.46992
group2529	3.0	0.9524905776673729	0.951885
group2530	27.0	0.23527556043971876	0.237375
group2531	10.0	0.7429218496308708	0.742905
group2532	7.0	0.8443826168740521	0.84442
group2533	16.0	0.5335648140455699	0.534455
group2534	11.0	0.7076021659432692	0.7076
group2535	13.0	0.6367770992954181	0.637285
group2536	18.0	0.46864364454830054	0.46992
group2537	4.0	0.9295752138973431	0.92911
group2538	8.0	0.8117969462700925	0.812245
group2539	20.0	0.4078871094777948	0.40859
group2540	21.0	0.3792977989193782	0.379795
group2541	20.0	0.4078871094777948	0.40859
group2542	4.0	0.9295752138973431	0.92911
group2543	7.0	0.8443826168740521	0.84442
group2544	45.0	0.03966974103952901	0.039845
group2545	16.0	0.5335648140455699	0.534455
group2546	22.0	0.35201804517410273	0.35302
group2547	11.0	0.7076021659432692	0.7076
group2548	2.0	0.9717759992072467	0.9717
group2549	13.0	0.6367770992954181	0.637285
group2550	7.0	0.8443826168740521	0.84442
group2551	26.0	0.25599925159772946	0.25839
group2552	4.0	0.9295752138973431	0.92911
group2553	5.0	0.9036320005865308	0.90362
group2554	5.0	0.9036320005865308	0.90362
group2555	19.0	0.4377067767942396	0.4388
group2556	10.0	0.7429218496308708	0.742905
group2557	18.0	0.46864364454830054	0.46992
group2558	18.0	0.46864364454830054	0.46992
group2559	33.0	0.13687985257205268	0.13778
group2560	20.0	0.4078871094777948	0.40859
group2561	20.0	0.4078871094777948	0.40859
group2562	6.0	0.8750880549677909	0.87498
group2563	32.0	0.15040557383806438	0.151535
group2564	18.0	0.46864364454830054	0.46992
group2565	13.0	0.6367770992954181	0.637285
group2566	51.0	0.01998713054581375	0.019985
group2567	17.0	0.5006180349426363	0.50179
