	n	p	p_mc
group1767	17.0	0.2823220006167115	0.27994
group1768	5.0	0.7510605245731589	0.75113
group1769	28.0	0.08713402628490527	0.08685
group1770	2.0	0.8960813120705418	0.896145
group1771	54.0	0.0027221585815087384	0.00263
group1772	50.0	0.004873096358170399	0.00468
group1773	4.0	0.7995284463150603	0.79933
group1774	1.0	0.9413269327800585	0.941335
group1775	26.0	0.10975127549487564	0.10852
group1776	7.0	0.6555652833239324	0.654955
group1777	15.0	0.34022629115553166	0.338695
group1778	18.0	0.25637057800304724	0.254035
group1779	19.0	0.23218573383088986	0.230075
group1780	4.0	0.7995284463150603	0.79933
group1781	24.0	0.13737014757494478	0.13622
group1782	8.0	0.6089271376925609	0.60864
group1783	3.0	0.8481189845234005	0.84798
group1784	9.0	0.5637984007605903	0.564285
group1785	26.0	0.10975127549487564	0.10852
group1786	9.0	0.5637984007605903	0.564285
group1787	30.0	0.06877637616864106	0.068755
group1788	3.0	0.8481189845234005	0.84798
group1789	24.0	0.13737014757494478	0.13622
group1790	17.0	0.2823220006167115	0.27994
group1791	10.0	0.5209568795122508	0.521505
group1792	8.0	0.6089271376925609	0.60864
group1793	20.0	0.209756230900581	0.20821
group1794	3.0	0.8481189845234005	0.84798
group1795	44.0	0.011331817567018107	0.010855
group1796	16.0	0.31026942180837624	0.30799
group1797	6.0	0.7029110673035962	0.70271
group1798	5.0	0.7510605245731589	0.75113
group1799	19.0	0.23218573383088986	0.230075
group1800	12.0	0.44215817756016235	0.44223
group1801	7.0	0.6555652833239324	0.654955
group1802	2.0	0.8960813120705418	0.896145
group1803	2.0	0.8960813120705418	0.896145
group1804	7.0	0.6555652833239324	0.654955
group1805	10.0	0.5209568795122508	0.521505
group1806	4.0	0.7995284463150603	0.79933
group1807	7.0	0.6555652833239324	0.654955
group1808	16.0	0.31026942180837624	0.30799
group1809	23.0	0.15321302217561789	0.152215
group1810	4.0	0.7995284463150603	0.79933
group1811	12.0	0.44215817756016235	0.44223
group1812	18.0	0.25637057800304724	0.254035
group1813	9.0	0.5637984007605903	0.564285
group1814	4.0	0.7995284463150603	0.79933
group1815	8.0	0.6089271376925609	0.60864
group1816	5.0	0.7510605245731589	0.75113
group1817	2.0	0.8960813120705418	0.896145
group1818	32.0	0.05400872760891926	0.0543
group1819	19.0	0.23218573383088986	0.230075
group1820	3.0	0.8481189845234005	0.84798
group1821	4.0	0.7995284463150603	0.79933
group1822	5.0	0.7510605245731589	0.75113
group1823	2.0	0.8960813120705418	0.896145
group1824	10.0	0.5209568795122508	0.521505
group1825	1.0	0.9413269327800585	0.941335
group1826	5.0	0.7510605245731589	0.75113
group1827	9.0	0.5637984007605903	0.564285
group1828	6.0	0.7029110673035962	0.70271
group1829	2.0	0.8960813120705418	0.896145
group1830	18.0	0.25637057800304724	0.254035
group1831	11.0	0.48045817516495287	0.480855
group1832	33.0	0.047756062900310196	0.04822
group1833	10.0	0.5209568795122508	0.521505
group1834	8.0	0.6089271376925609	0.60864
group1835	6.0	0.7029110673035962	0.70271
group1836	26.0	0.10975127549487564	0.10852
group1837	26.0	0.10975127549487564	0.10852
group1838	0.0	0.9815302730563205	0.98146
group1839	12.0	0.44215817756016235	0.44223
group1840	29.0	0.07746662488307354	0.077315
group1841	3.0	0.8481189845234005	0.84798
group1842	23.0	0.15321302217561789	0.152215
group1843	2.0	0.8960813120705418	0.896145
group1844	6.0	0.7029110673035962	0.70271
group1845	8.0	0.6089271376925609	0.60864
group1846	29.0	0.07746662488307354	0.077315
group1847	21.0	0.18919628651833187	0.188015
group1848	13.0	0.40597363279368287	0.405615
group1849	8.0	0.6089271376925609	0.60864
group1850	35.0	0.03722695891255344	0.037315
group1851	2.0	0.8960813120705418	0.896145
group1852	4.0	0.7995284463150603	0.79933
group1853	11.0	0.48045817516495287	0.480855
group1854	3.0	0.8481189845234005	0.84798
group1855	1.0	0.9413269327800585	0.941335
group1856	8.0	0.6089271376925609	0.60864
group1857	17.0	0.2823220006167115	0.27994
group1858	33.0	0.047756062900310196	0.04822
group1859	3.0	0.8481189845234005	0.84798
group1860	7.0	0.6555652833239324	0.654955
group1861	14.0	0.37204078967426624	0.37142
group1862	6.0	0.7029110673035962	0.70271
group1863	14.0	0.37204078967426624	0.37142
group1864	14.0	0.37204078967426624	0.37142
group1865	31.0	0.060991843164433804	0.061175
group1866	19.0	0.23218573383088986	0.230075
group1867	7.0	0.6555652833239324	0.654955
group1868	6.0	0.7029110673035962	0.70271
group1869	24.0	0.13737014757494478	0.13622
group1870	1.0	0.9413269327800585	0.941335
group1871	12.0	0.44215817756016235	0.44223
group1872	23.0	0.15321302217561789	0.152215
group1873	16.0	0.31026942180837624	0.30799
group1874	36.0	0.032799700651244684	0.03267
group1875	22.0	0.17043590650063695	0.169515
group1876	6.0	0.7029110673035962	0.70271
group1877	4.0	0.7995284463150603	0.79933
group1878	25.0	0.12289616631355292	0.121675
group1879	9.0	0.5637984007605903	0.564285
group1880	13.0	0.40597363279368287	0.405615
group1881	9.0	0.5637984007605903	0.564285
group1882	11.0	0.48045817516495287	0.480855
group1883	1.0	0.9413269327800585	0.941335
group1884	0.0	0.9815302730563205	0.98146
group1885	10.0	0.5209568795122508	0.521505
group1886	35.0	0.03722695891255344	0.037315
group1887	1.0	0.9413269327800585	0.941335
group1888	3.0	0.8481189845234005	0.84798
group1889	16.0	0.31026942180837624	0.30799
group1890	2.0	0.8960813120705418	0.896145
group1891	7.0	0.6555652833239324	0.654955
group1892	15.0	0.34022629115553166	0.338695
group1893	5.0	0.7510605245731589	0.75113
group1894	5.0	0.7510605245731589	0.75113
group1895	2.0	0.8960813120705418	0.896145
group1896	15.0	0.34022629115553166	0.338695
group1897	5.0	0.7510605245731589	0.75113
group1898	21.0	0.18919628651833187	0.188015
group1899	22.0	0.17043590650063695	0.169515
group1900	20.0	0.209756230900581	0.20821
group1901	23.0	0.15321302217561789	0.152215
group1902	6.0	0.7029110673035962	0.70271
group1903	18.0	0.25637057800304724	0.254035
group1904	1.0	0.9413269327800585	0.941335
group1905	26.0	0.10975127549487564	0.10852
group1906	15.0	0.34022629115553166	0.338695
group1907	4.0	0.7995284463150603	0.79933
group1908	30.0	0.06877637616864106	0.068755
group1909	6.0	0.7029110673035962	0.70271
group1910	19.0	0.23218573383088986	0.230075
group1911	0.0	0.9815302730563205	0.98146
group1912	3.0	0.8481189845234005	0.84798
group1913	15.0	0.34022629115553166	0.338695
group1914	15.0	0.34022629115553166	0.338695
group1915	0.0	0.9815302730563205	0.98146
group1916	45.0	0.009869899726839205	0.009225
group1917	12.0	0.44215817756016235	0.44223
group1918	7.0	0.6555652833239324	0.654955
group1919	15.0	0.34022629115553166	0.338695
group1920	18.0	0.25637057800304724	0.254035
group1921	8.0	0.6089271376925609	0.60864
group1922	9.0	0.5637984007605903	0.564285
group1923	28.0	0.08713402628490527	0.08685
group1924	41.0	0.017033709351104966	0.01657
group1925	6.0	0.7029110673035962	0.70271
group1926	12.0	0.44215817756016235	0.44223
group1927	17.0	0.2823220006167115	0.27994
group1928	22.0	0.17043590650063695	0.169515
group1929	20.0	0.209756230900581	0.20821
group1930	0.0	0.9815302730563205	0.98146
group1931	12.0	0.44215817756016235	0.44223
group1932	22.0	0.17043590650063695	0.169515
group1933	3.0	0.8481189845234005	0.84798
group1934	4.0	0.7995284463150603	0.79933
group1935	5.0	0.7510605245731589	0.75113
group1936	0.0	0.9815302730563205	0.98146
group1937	2.0	0.8960813120705418	0.896145
group1938	5.0	0.7510605245731589	0.75113
group1939	25.0	0.12289616631355292	0.121675
group1940	30.0	0.06877637616864106	0.068755
group1941	24.0	0.13737014757494478	0.13622
group1942	8.0	0.6089271376925609	0.60864
group1943	29.0	0.07746662488307354	0.077315
group1944	30.0	0.06877637616864106	0.068755
group1945	18.0	0.25637057800304724	0.254035
group1946	3.0	0.8481189845234005	0.84798
group1947	5.0	0.7510605245731589	0.75113
group1948	2.0	0.8960813120705418	0.896145
group1949	12.0	0.44215817756016235	0.44223
group1950	7.0	0.6555652833239324	0.654955
group1951	5.0	0.7510605245731589	0.75113
group1952	10.0	0.5209568795122508	0.521505
group1953	39.0	0.022219840947502276	0.02178
group1954	2.0	0.8960813120705418	0.896145
group1955	5.0	0.7510605245731589	0.75113
group1956	1.0	0.9413269327800585	0.941335
group1957	5.0	0.7510605245731589	0.75113
group1958	45.0	0.009869899726839205	0.009225
group1959	15.0	0.34022629115553166	0.338695
group1960	7.0	0.6555652833239324	0.654955
group1961	33.0	0.047756062900310196	0.04822
group1962	10.0	0.5209568795122508	0.521505
group1963	8.0	0.6089271376925609	0.60864
group1964	30.0	0.06877637616864106	0.068755
group1965	4.0	0.7995284463150603	0.79933
group1966	2.0	0.8960813120705418	0.896145
group1967	12.0	0.44215817756016235	0.44223
group1968	1.0	0.9413269327800585	0.941335
group1969	8.0	0.6089271376925609	0.60864
group1970	8.0	0.6089271376925609	0.60864
group1971	9.0	0.5637984007605903	0.564285
group1972	6.0	0.7029110673035962	0.70271
group1973	29.0	0.07746662488307354	0.077315
group1974	12.0	0.44215817756016235	0.44223
group1975	10.0	0.5209568795122508	0.521505
group1976	42.0	0.014887461054240093	0.01457
group1977	13.0	0.40597363279368287	0.405615
group1978	8.0	0.6089271376925609	0.60864
group1979	20.0	0.209756230900581	0.20821
group1980	3.0	0.8481189845234005	0.84798
group1981	3.0	0.8481189845234005	0.84798
group1982	24.0	0.13737014757494478	0.13622
group1983	24.0	0.13737014757494478	0.13622
group1984	2.0	0.8960813120705418	0.896145
group1985	1.0	0.9413269327800585	0.941335
group1986	16.0	0.31026942180837624	0.30799
group1987	16.0	0.31026942180837624	0.30799
group1988	24.0	0.13737014757494478	0.13622
group1989	14.0	0.37204078967426624	0.37142
group1990	9.0	0.5637984007605903	0.564285
group1991	8.0	0.6089271376925609	0.60864
group1992	18.0	0.25637057800304724	0.254035
group1993	19.0	0.23218573383088986	0.230075
group1994	8.0	0.6089271376925609	0.60864
group1995	11.0	0.48045817516495287	0.480855
group1996	13.0	0.40597363279368287	0.405615
group1997	8.0	0.6089271376925609	0.60864
group1998	1.0	0.9413269327800585	0.941335
group1999	7.0	0.6555652833239324	0.654955
group2000	11.0	0.48045817516495287	0.480855
group2001	4.0	0.7995284463150603	0.79933
group2002	12.0	0.44215817756016235	0.44223
group2003	9.0	0.5637984007605903	0.564285
group2004	21.0	0.18919628651833187	0.188015
group2005	6.0	0.7029110673035962	0.70271
group2006	2.0	0.8960813120705418	0.896145
group2007	5.0	0.7510605245731589	0.75113
group2008	5.0	0.7510605245731589	0.75113
group2009	4.0	0.7995284463150603	0.79933
group2010	14.0	0.37204078967426624	0.37142
group2011	27.0	0.097855328177685	0.096985
group2012	26.0	0.10975127549487564	0.10852
group2013	24.0	0.13737014757494478	0.13622
group2014	9.0	0.5637984007605903	0.564285
group2015	2.0	0.8960813120705418	0.896145
group2016	31.0	0.060991843164433804	0.061175
group2017	33.0	0.047756062900310196	0.04822
group2018	26.0	0.10975127549487564	0.10852
group2019	15.0	0.34022629115553166	0.338695
group2020	0.0	0.9815302730563205	0.98146
group2021	6.0	0.7029110673035962	0.70271
group2022	13.0	0.40597363279368287	0.405615
group2023	17.0	0.2823220006167115	0.27994
group2024	9.0	0.5637984007605903	0.564285
group2025	17.0	0.2823220006167115	0.27994
group2026	8.0	0.6089271376925609	0.60864
group2027	11.0	0.48045817516495287	0.480855
group2028	5.0	0.7510605245731589	0.75113
group2029	18.0	0.25637057800304724	0.254035
group2030	1.0	0.9413269327800585	0.941335
group2031	41.0	0.017033709351104966	0.01657
group2032	11.0	0.48045817516495287	0.480855
group2033	20.0	0.209756230900581	0.20821
group2034	35.0	0.03722695891255344	0.037315
group2035	11.0	0.48045817516495287	0.480855
group2036	18.0	0.25637057800304724	0.254035
group2037	26.0	0.10975127549487564	0.10852
group2038	19.0	0.23218573383088986	0.230075
group2039	14.0	0.37204078967426624	0.37142
group2040	16.0	0.31026942180837624	0.30799
group2041	0.0	0.9815302730563205	0.98146
group2042	13.0	0.40597363279368287	0.405615
group2043	18.0	0.25637057800304724	0.254035
group2044	4.0	0.7995284463150603	0.79933
group2045	18.0	0.25637057800304724	0.254035
group2046	2.0	0.8960813120705418	0.896145
group2047	8.0	0.6089271376925609	0.60864
group2048	29.0	0.07746662488307354	0.077315
group2049	20.0	0.209756230900581	0.20821
group2050	1.0	0.9413269327800585	0.941335
group2051	18.0	0.25637057800304724	0.254035
group2052	4.0	0.7995284463150603	0.79933
group2053	11.0	0.48045817516495287	0.480855
group2054	3.0	0.8481189845234005	0.84798
group2055	15.0	0.34022629115553166	0.338695
group2056	19.0	0.23218573383088986	0.230075
group2057	15.0	0.34022629115553166	0.338695
group2058	3.0	0.8481189845234005	0.84798
group2059	3.0	0.8481189845234005	0.84798
group2060	13.0	0.40597363279368287	0.405615
group2061	18.0	0.25637057800304724	0.254035
group2062	21.0	0.18919628651833187	0.188015
group2063	33.0	0.047756062900310196	0.04822
group2064	9.0	0.5637984007605903	0.564285
group2065	25.0	0.12289616631355292	0.121675
group2066	1.0	0.9413269327800585	0.941335
group2067	6.0	0.7029110673035962	0.70271
group2068	11.0	0.48045817516495287	0.480855
group2069	0.0	0.9815302730563205	0.98146
group2070	24.0	0.13737014757494478	0.13622
group2071	10.0	0.5209568795122508	0.521505
group2072	2.0	0.8960813120705418	0.896145
group2073	9.0	0.5637984007605903	0.564285
group2074	17.0	0.2823220006167115	0.27994
group2075	2.0	0.8960813120705418	0.896145
group2076	5.0	0.7510605245731589	0.75113
group2077	30.0	0.06877637616864106	0.068755
group2078	0.0	0.9815302730563205	0.98146
group2079	19.0	0.23218573383088986	0.230075
group2080	5.0	0.7510605245731589	0.75113
group2081	7.0	0.6555652833239324	0.654955
group2082	22.0	0.17043590650063695	0.169515
group2083	6.0	0.7029110673035962	0.70271
group2084	14.0	0.37204078967426624	0.37142
group2085	9.0	0.5637984007605903	0.564285
group2086	2.0	0.8960813120705418	0.896145
group2087	19.0	0.23218573383088986	0.230075
group2088	11.0	0.48045817516495287	0.480855
group2089	33.0	0.047756062900310196	0.04822
group2090	11.0	0.48045817516495287	0.480855
group2091	23.0	0.15321302217561789	0.152215
group2092	12.0	0.44215817756016235	0.44223
group2093	21.0	0.18919628651833187	0.188015
group2094	9.0	0.5637984007605903	0.564285
group2095	16.0	0.31026942180837624	0.30799
group2096	5.0	0.7510605245731589	0.75113
group2097	0.0	0.9815302730563205	0.98146
group2098	34.0	0.04218447370764899	0.042505
group2099	3.0	0.8481189845234005	0.84798
group2100	4.0	0.7995284463150603	0.79933
group2101	39.0	0.022219840947502276	0.02178
group2102	9.0	0.5637984007605903	0.564285
group2103	8.0	0.6089271376925609	0.60864
group2104	7.0	0.6555652833239324	0.654955
group2105	0.0	0.9815302730563205	0.98146
group2106	3.0	0.8481189845234005	0.84798
group2107	1.0	0.9413269327800585	0.941335
group2108	22.0	0.17043590650063695	0.169515
group2109	7.0	0.6555652833239324	0.654955
group2110	6.0	0.7029110673035962	0.70271
group2111	1.0	0.9413269327800585	0.941335
group2112	2.0	0.8960813120705418	0.896145
group2113	14.0	0.37204078967426624	0.37142
group2114	29.0	0.07746662488307354	0.077315
group2115	20.0	0.209756230900581	0.20821
group2116	21.0	0.18919628651833187	0.188015
group2117	10.0	0.5209568795122508	0.521505
group2118	10.0	0.5209568795122508	0.521505
group2119	1.0	0.9413269327800585	0.941335
group2120	2.0	0.8960813120705418	0.896145
group2121	5.0	0.7510605245731589	0.75113
group2122	3.0	0.8481189845234005	0.84798
group2123	28.0	0.08713402628490527	0.08685
group2124	1.0	0.9413269327800585	0.941335
group2125	10.0	0.5209568795122508	0.521505
group2126	10.0	0.5209568795122508	0.521505
group2127	23.0	0.15321302217561789	0.152215
group2128	2.0	0.8960813120705418	0.896145
group2129	20.0	0.209756230900581	0.20821
group2130	21.0	0.18919628651833187	0.188015
group2131	7.0	0.6555652833239324	0.654955
group2132	4.0	0.7995284463150603	0.79933
group2133	16.0	0.31026942180837624	0.30799
group2134	43.0	0.012996154937559694	0.01271
group2135	17.0	0.2823220006167115	0.27994
group2136	10.0	0.5209568795122508	0.521505
group2137	21.0	0.18919628651833187	0.188015
group2138	17.0	0.2823220006167115	0.27994
group2139	0.0	0.9815302730563205	0.98146
group2140	14.0	0.37204078967426624	0.37142
group2141	6.0	0.7029110673035962	0.70271
group2142	24.0	0.13737014757494478	0.13622
group2143	6.0	0.7029110673035962	0.70271
group2144	12.0	0.44215817756016235	0.44223
group2145	13.0	0.40597363279368287	0.405615
group2146	9.0	0.5637984007605903	0.564285
group2147	7.0	0.6555652833239324	0.654955
group2148	24.0	0.13737014757494478	0.13622
group2149	11.0	0.48045817516495287	0.480855
group2150	6.0	0.7029110673035962	0.70271
group2151	6.0	0.7029110673035962	0.70271
group2152	46.0	0.008588250978341592	0.00793
group2153	3.0	0.8481189845234005	0.84798
group2154	9.0	0.5637984007605903	0.564285
group2155	8.0	0.6089271376925609	0.60864
group2156	1.0	0.9413269327800585	0.941335
group2157	6.0	0.7029110673035962	0.70271
group2158	9.0	0.5637984007605903	0.564285
group2159	8.0	0.6089271376925609	0.60864
group2160	17.0	0.2823220006167115	0.27994
group2161	9.0	0.5637984007605903	0.564285
group2162	14.0	0.37204078967426624	0.37142
group2163	16.0	0.31026942180837624	0.30799
group2164	8.0	0.6089271376925609	0.60864
group2165	8.0	0.6089271376925609	0.60864
group2166	0.0	0.9815302730563205	0.98146
group2167	12.0	0.44215817756016235	0.44223
group2168	4.0	0.7995284463150603	0.79933
group2169	10.0	0.5209568795122508	0.521505
group2170	5.0	0.7510605245731589	0.75113
group2171	3.0	0.8481189845234005	0.84798
group2172	11.0	0.48045817516495287	0.480855
group2173	9.0	0.5637984007605903	0.564285
group2174	12.0	0.44215817756016235	0.44223
group2175	11.0	0.48045817516495287	0.480855
group2176	24.0	0.13737014757494478	0.13622
group2177	1.0	0.9413269327800585	0.941335
group2178	20.0	0.209756230900581	0.20821
group2179	5.0	0.7510605245731589	0.75113
group2180	4.0	0.7995284463150603	0.79933
group2181	8.0	0.6089271376925609	0.60864
group2182	3.0	0.8481189845234005	0.84798
group2183	16.0	0.31026942180837624	0.30799
group2184	9.0	0.5637984007605903	0.564285
group2185	15.0	0.34022629115553166	0.338695
group2186	31.0	0.060991843164433804	0.061175
group2187	28.0	0.08713402628490527	0.08685
group2188	25.0	0.12289616631355292	0.121675
group2189	16.0	0.31026942180837624	0.30799
group2190	4.0	0.7995284463150603	0.79933
