	n	p	p_mc
group2190	16.0	0.424103490620067	0.425265
group2191	20.0	0.30647514252136204	0.30647
group2192	27.0	0.16037591799844517	0.159535
group2193	8.0	0.7243643916011879	0.723885
group2194	15.0	0.4573510105445388	0.45821
group2195	19.0	0.33356472739058096	0.333895
group2196	13.0	0.5279943039329374	0.52847
group2197	28.0	0.14512188443039384	0.14411
group2198	25.0	0.19487693965975528	0.194675
group2199	37.0	0.05519652919204339	0.05429
group2200	22.0	0.25723745171961626	0.25675
group2201	9.0	0.6836220038774937	0.682675
group2202	21.0	0.28102709317650326	0.280445
group2203	48.0	0.014645892128307057	0.014165
group2204	10.0	0.6433275825860071	0.64264
group2205	10.0	0.6433275825860071	0.64264
group2206	8.0	0.7243643916011879	0.723885
group2207	45.0	0.021328511706867895	0.020485
group2208	31.0	0.10651119283690955	0.105985
group2209	7.0	0.7648433959116149	0.76503
group2210	9.0	0.6836220038774937	0.682675
group2211	35.0	0.0690976241638293	0.068525
group2212	21.0	0.28102709317650326	0.280445
group2213	6.0	0.8044216238535551	0.804835
group2214	25.0	0.19487693965975528	0.194675
group2215	12.0	0.5653582533820657	0.566045
group2216	14.0	0.49196771558901947	0.492535
group2217	37.0	0.05519652919204339	0.05429
group2218	20.0	0.30647514252136204	0.30647
group2219	17.0	0.3923616976747312	0.393645
group2220	3.0	0.9140670752552578	0.91513
group2221	20.0	0.30647514252136204	0.30647
group2222	10.0	0.6433275825860071	0.64264
group2223	19.0	0.33356472739058096	0.333895
group2224	10.0	0.6433275825860071	0.64264
group2225	20.0	0.30647514252136204	0.30647
group2226	27.0	0.16037591799844517	0.159535
group2227	11.0	0.6038466148581	0.604145
group2228	15.0	0.4573510105445388	0.45821
group2229	6.0	0.8044216238535551	0.804835
group2230	24.0	0.2142199819069697	0.21427
group2231	56.0	0.005136316269398207	0.00505
group2232	8.0	0.7243643916011879	0.723885
group2233	6.0	0.8044216238535551	0.804835
group2234	17.0	0.3923616976747312	0.393645
group2235	10.0	0.6433275825860071	0.64264
group2236	17.0	0.3923616976747312	0.393645
group2237	8.0	0.7243643916011879	0.723885
group2238	16.0	0.424103490620067	0.425265
group2239	12.0	0.5653582533820657	0.566045
group2240	3.0	0.9140670752552578	0.91513
group2241	24.0	0.2142199819069697	0.21427
group2242	6.0	0.8044216238535551	0.804835
group2243	15.0	0.4573510105445388	0.45821
group2244	12.0	0.5653582533820657	0.566045
group2245	22.0	0.25723745171961626	0.25675
group2246	4.0	0.8795844428772457	0.88062
group2247	28.0	0.14512188443039384	0.14411
group2248	13.0	0.5279943039329374	0.52847
group2249	42.0	0.030748398087397412	0.02996
group2250	20.0	0.30647514252136204	0.30647
group2251	2.0	0.9453709799996856	0.946045
group2252	32.0	0.09578938789821767	0.095655
group2253	3.0	0.9140670752552578	0.91513
group2254	21.0	0.28102709317650326	0.280445
group2255	3.0	0.9140670752552578	0.91513
group2256	22.0	0.25723745171961626	0.25675
group2257	17.0	0.3923616976747312	0.393645
group2258	5.0	0.8428593334324601	0.84352
group2259	14.0	0.49196771558901947	0.492535
group2260	26.0	0.1769444473295978	0.17647
group2261	38.0	0.04922840531348534	0.04837
group2262	1.0	0.9719099818089563	0.972255
group2263	15.0	0.4573510105445388	0.45821
group2264	10.0	0.6433275825860071	0.64264
group2265	22.0	0.25723745171961626	0.25675
group2266	13.0	0.5279943039329374	0.52847
group2267	13.0	0.5279943039329374	0.52847
group2268	8.0	0.7243643916011879	0.723885
group2269	10.0	0.6433275825860071	0.64264
group2270	2.0	0.9453709799996856	0.946045
group2271	9.0	0.6836220038774937	0.682675
group2272	15.0	0.4573510105445388	0.45821
group2273	35.0	0.0690976241638293	0.068525
group2274	16.0	0.424103490620067	0.425265
group2275	5.0	0.8428593334324601	0.84352
group2276	5.0	0.8428593334324601	0.84352
group2277	4.0	0.8795844428772457	0.88062
group2278	2.0	0.9453709799996856	0.946045
group2279	12.0	0.5653582533820657	0.566045
group2280	11.0	0.6038466148581	0.604145
group2281	19.0	0.33356472739058096	0.333895
group2282	13.0	0.5279943039329374	0.52847
group2283	45.0	0.021328511706867895	0.020485
group2284	23.0	0.23499925231530389	0.235115
group2285	1.0	0.9719099818089563	0.972255
group2286	14.0	0.49196771558901947	0.492535
group2287	11.0	0.6038466148581	0.604145
group2288	5.0	0.8428593334324601	0.84352
group2289	17.0	0.3923616976747312	0.393645
group2290	36.0	0.06180350391525779	0.061035
group2291	24.0	0.2142199819069697	0.21427
group2292	4.0	0.8795844428772457	0.88062
group2293	18.0	0.36220058434095553	0.36309
group2294	38.0	0.04922840531348534	0.04837
group2295	13.0	0.5279943039329374	0.52847
group2296	9.0	0.6836220038774937	0.682675
group2297	3.0	0.9140670752552578	0.91513
group2298	11.0	0.6038466148581	0.604145
group2299	21.0	0.28102709317650326	0.280445
group2300	16.0	0.424103490620067	0.425265
group2301	14.0	0.49196771558901947	0.492535
group2302	4.0	0.8795844428772457	0.88062
group2303	3.0	0.9140670752552578	0.91513
group2304	26.0	0.1769444473295978	0.17647
group2305	4.0	0.8795844428772457	0.88062
group2306	29.0	0.13110371501580342	0.13008
group2307	12.0	0.5653582533820657	0.566045
group2308	0.0	0.9919081697437928	0.992045
group2309	6.0	0.8044216238535551	0.804835
group2310	19.0	0.33356472739058096	0.333895
group2311	15.0	0.4573510105445388	0.45821
group2312	4.0	0.8795844428772457	0.88062
group2313	17.0	0.3923616976747312	0.393645
group2314	4.0	0.8795844428772457	0.88062
group2315	19.0	0.33356472739058096	0.333895
group2316	18.0	0.36220058434095553	0.36309
group2317	19.0	0.33356472739058096	0.333895
group2318	4.0	0.8795844428772457	0.88062
group2319	5.0	0.8428593334324601	0.84352
group2320	10.0	0.6433275825860071	0.64264
group2321	15.0	0.4573510105445388	0.45821
group2322	41.0	0.034652326647836	0.033795
group2323	11.0	0.6038466148581	0.604145
group2324	4.0	0.8795844428772457	0.88062
group2325	6.0	0.8044216238535551	0.804835
group2326	3.0	0.9140670752552578	0.91513
group2327	5.0	0.8428593334324601	0.84352
group2328	8.0	0.7243643916011879	0.723885
group2329	14.0	0.49196771558901947	0.492535
group2330	11.0	0.6038466148581	0.604145
group2331	36.0	0.06180350391525779	0.061035
group2332	20.0	0.30647514252136204	0.30647
group2333	14.0	0.49196771558901947	0.492535
group2334	15.0	0.4573510105445388	0.45821
group2335	5.0	0.8428593334324601	0.84352
group2336	3.0	0.9140670752552578	0.91513
group2337	14.0	0.49196771558901947	0.492535
group2338	20.0	0.30647514252136204	0.30647
group2339	8.0	0.7243643916011879	0.723885
group2340	11.0	0.6038466148581	0.604145
group2341	6.0	0.8044216238535551	0.804835
group2342	14.0	0.49196771558901947	0.492535
group2343	2.0	0.9453709799996856	0.946045
group2344	12.0	0.5653582533820657	0.566045
group2345	45.0	0.021328511706867895	0.020485
group2346	24.0	0.2142199819069697	0.21427
group2347	3.0	0.9140670752552578	0.91513
group2348	5.0	0.8428593334324601	0.84352
group2349	6.0	0.8044216238535551	0.804835
group2350	9.0	0.6836220038774937	0.682675
group2351	4.0	0.8795844428772457	0.88062
group2352	25.0	0.19487693965975528	0.194675
group2353	37.0	0.05519652919204339	0.05429
group2354	31.0	0.10651119283690955	0.105985
group2355	23.0	0.23499925231530389	0.235115
group2356	18.0	0.36220058434095553	0.36309
group2357	10.0	0.6433275825860071	0.64264
group2358	25.0	0.19487693965975528	0.194675
group2359	6.0	0.8044216238535551	0.804835
group2360	29.0	0.13110371501580342	0.13008
group2361	11.0	0.6038466148581	0.604145
group2362	5.0	0.8428593334324601	0.84352
group2363	2.0	0.9453709799996856	0.946045
group2364	6.0	0.8044216238535551	0.804835
group2365	22.0	0.25723745171961626	0.25675
group2366	20.0	0.30647514252136204	0.30647
group2367	14.0	0.49196771558901947	0.492535
group2368	14.0	0.49196771558901947	0.492535
group2369	1.0	0.9719099818089563	0.972255
group2370	25.0	0.19487693965975528	0.194675
group2371	22.0	0.25723745171961626	0.25675
group2372	12.0	0.5653582533820657	0.566045
group2373	14.0	0.49196771558901947	0.492535
group2374	10.0	0.6433275825860071	0.64264
group2375	21.0	0.28102709317650326	0.280445
group2376	17.0	0.3923616976747312	0.393645
group2377	16.0	0.424103490620067	0.425265
group2378	12.0	0.5653582533820657	0.566045
group2379	18.0	0.36220058434095553	0.36309
group2380	15.0	0.4573510105445388	0.45821
group2381	33.0	0.08601999050464941	0.08597
group2382	4.0	0.8795844428772457	0.88062
group2383	28.0	0.14512188443039384	0.14411
group2384	17.0	0.3923616976747312	0.393645
group2385	15.0	0.4573510105445388	0.45821
group2386	49.0	0.012893240172079417	0.012445
group2387	29.0	0.13110371501580342	0.13008
group2388	26.0	0.1769444473295978	0.17647
group2389	13.0	0.5279943039329374	0.52847
group2390	9.0	0.6836220038774937	0.682675
group2391	29.0	0.13110371501580342	0.13008
group2392	32.0	0.09578938789821767	0.095655
group2393	5.0	0.8428593334324601	0.84352
group2394	33.0	0.08601999050464941	0.08597
group2395	39.0	0.043846971492951935	0.042885
group2396	26.0	0.1769444473295978	0.17647
group2397	4.0	0.8795844428772457	0.88062
group2398	10.0	0.6433275825860071	0.64264
group2399	28.0	0.14512188443039384	0.14411
group2400	0.0	0.9919081697437928	0.992045
group2401	26.0	0.1769444473295978	0.17647
group2402	3.0	0.9140670752552578	0.91513
group2403	2.0	0.9453709799996856	0.946045
group2404	23.0	0.23499925231530389	0.235115
group2405	23.0	0.23499925231530389	0.235115
group2406	2.0	0.9453709799996856	0.946045
group2407	1.0	0.9719099818089563	0.972255
group2408	10.0	0.6433275825860071	0.64264
group2409	20.0	0.30647514252136204	0.30647
group2410	17.0	0.3923616976747312	0.393645
group2411	34.0	0.07714456031153524	0.076745
group2412	34.0	0.07714456031153524	0.076745
group2413	26.0	0.1769444473295978	0.17647
group2414	41.0	0.034652326647836	0.033795
group2415	11.0	0.6038466148581	0.604145
group2416	23.0	0.23499925231530389	0.235115
group2417	7.0	0.7648433959116149	0.76503
group2418	17.0	0.3923616976747312	0.393645
group2419	10.0	0.6433275825860071	0.64264
group2420	4.0	0.8795844428772457	0.88062
group2421	5.0	0.8428593334324601	0.84352
group2422	28.0	0.14512188443039384	0.14411
group2423	19.0	0.33356472739058096	0.333895
group2424	10.0	0.6433275825860071	0.64264
group2425	4.0	0.8795844428772457	0.88062
group2426	15.0	0.4573510105445388	0.45821
group2427	15.0	0.4573510105445388	0.45821
group2428	8.0	0.7243643916011879	0.723885
group2429	21.0	0.28102709317650326	0.280445
group2430	15.0	0.4573510105445388	0.45821
group2431	4.0	0.8795844428772457	0.88062
group2432	26.0	0.1769444473295978	0.17647
group2433	1.0	0.9719099818089563	0.972255
group2434	17.0	0.3923616976747312	0.393645
group2435	1.0	0.9719099818089563	0.972255
group2436	58.0	0.003914603471117539	0.00391
group2437	19.0	0.33356472739058096	0.333895
group2438	7.0	0.7648433959116149	0.76503
group2439	11.0	0.6038466148581	0.604145
group2440	38.0	0.04922840531348534	0.04837
group2441	19.0	0.33356472739058096	0.333895
group2442	34.0	0.07714456031153524	0.076745
group2443	12.0	0.5653582533820657	0.566045
group2444	42.0	0.030748398087397412	0.02996
group2445	20.0	0.30647514252136204	0.30647
group2446	9.0	0.6836220038774937	0.682675
group2447	44.0	0.024122555091524146	0.023455
group2448	3.0	0.9140670752552578	0.91513
group2449	16.0	0.424103490620067	0.425265
group2450	11.0	0.6038466148581	0.604145
group2451	4.0	0.8795844428772457	0.88062
group2452	31.0	0.10651119283690955	0.105985
group2453	32.0	0.09578938789821767	0.095655
group2454	7.0	0.7648433959116149	0.76503
group2455	6.0	0.8044216238535551	0.804835
group2456	48.0	0.014645892128307057	0.014165
group2457	17.0	0.3923616976747312	0.393645
group2458	28.0	0.14512188443039384	0.14411
group2459	20.0	0.30647514252136204	0.30647
group2460	1.0	0.9719099818089563	0.972255
group2461	8.0	0.7243643916011879	0.723885
group2462	15.0	0.4573510105445388	0.45821
group2463	14.0	0.49196771558901947	0.492535
group2464	30.0	0.11825511832291458	0.117485
group2465	12.0	0.5653582533820657	0.566045
group2466	35.0	0.0690976241638293	0.068525
group2467	17.0	0.3923616976747312	0.393645
group2468	12.0	0.5653582533820657	0.566045
group2469	8.0	0.7243643916011879	0.723885
group2470	7.0	0.7648433959116149	0.76503
group2471	12.0	0.5653582533820657	0.566045
group2472	31.0	0.10651119283690955	0.105985
group2473	33.0	0.08601999050464941	0.08597
group2474	15.0	0.4573510105445388	0.45821
group2475	3.0	0.9140670752552578	0.91513
group2476	1.0	0.9719099818089563	0.972255
group2477	25.0	0.19487693965975528	0.194675
group2478	26.0	0.1769444473295978	0.17647
group2479	25.0	0.19487693965975528	0.194675
group2480	10.0	0.6433275825860071	0.64264
group2481	2.0	0.9453709799996856	0.946045
group2482	13.0	0.5279943039329374	0.52847
group2483	23.0	0.23499925231530389	0.235115
group2484	11.0	0.6038466148581	0.604145
group2485	6.0	0.8044216238535551	0.804835
group2486	7.0	0.7648433959116149	0.76503
group2487	22.0	0.25723745171961626	0.25675
group2488	20.0	0.30647514252136204	0.30647
group2489	12.0	0.5653582533820657	0.566045
group2490	8.0	0.7243643916011879	0.723885
group2491	46.0	0.018837337276732445	0.01792
group2492	7.0	0.7648433959116149	0.76503
group2493	20.0	0.30647514252136204	0.30647
group2494	12.0	0.5653582533820657	0.566045
group2495	29.0	0.13110371501580342	0.13008
group2496	31.0	0.10651119283690955	0.105985
group2497	33.0	0.08601999050464941	0.08597
group2498	13.0	0.5279943039329374	0.52847
group2499	8.0	0.7243643916011879	0.723885
group2500	10.0	0.6433275825860071	0.64264
group2501	37.0	0.05519652919204339	0.05429
group2502	14.0	0.49196771558901947	0.492535
group2503	3.0	0.9140670752552578	0.91513
group2504	11.0	0.6038466148581	0.604145
group2505	3.0	0.9140670752552578	0.91513
group2506	12.0	0.5653582533820657	0.566045
group2507	26.0	0.1769444473295978	0.17647
group2508	0.0	0.9919081697437928	0.992045
group2509	39.0	0.043846971492951935	0.042885
group2510	25.0	0.19487693965975528	0.194675
group2511	48.0	0.014645892128307057	0.014165
group2512	64.0	0.0016958895373638879	0.001705
group2513	7.0	0.7648433959116149	0.76503
group2514	13.0	0.5279943039329374	0.52847
group2515	10.0	0.6433275825860071	0.64264
group2516	12.0	0.5653582533820657	0.566045
group2517	4.0	0.8795844428772457	0.88062
group2518	16.0	0.424103490620067	0.425265
group2519	7.0	0.7648433959116149	0.76503
group2520	19.0	0.33356472739058096	0.333895
group2521	14.0	0.49196771558901947	0.492535
group2522	14.0	0.49196771558901947	0.492535
group2523	12.0	0.5653582533820657	0.566045
group2524	46.0	0.018837337276732445	0.01792
group2525	4.0	0.8795844428772457	0.88062
group2526	7.0	0.7648433959116149	0.76503
group2527	38.0	0.04922840531348534	0.04837
group2528	1.0	0.9719099818089563	0.972255
group2529	36.0	0.06180350391525779	0.061035
group2530	17.0	0.3923616976747312	0.393645
group2531	7.0	0.7648433959116149	0.76503
group2532	15.0	0.4573510105445388	0.45821
group2533	5.0	0.8428593334324601	0.84352
group2534	33.0	0.08601999050464941	0.08597
group2535	53.0	0.007665191309756634	0.007345
group2536	11.0	0.6038466148581	0.604145
group2537	7.0	0.7648433959116149	0.76503
group2538	19.0	0.33356472739058096	0.333895
group2539	13.0	0.5279943039329374	0.52847
group2540	14.0	0.49196771558901947	0.492535
group2541	8.0	0.7243643916011879	0.723885
group2542	13.0	0.5279943039329374	0.52847
group2543	6.0	0.8044216238535551	0.804835
group2544	11.0	0.6038466148581	0.604145
group2545	29.0	0.13110371501580342	0.13008
group2546	27.0	0.16037591799844517	0.159535
group2547	1.0	0.9719099818089563	0.972255
group2548	15.0	0.4573510105445388	0.45821
group2549	19.0	0.33356472739058096	0.333895
group2550	7.0	0.7648433959116149	0.76503
group2551	15.0	0.4573510105445388	0.45821
group2552	20.0	0.30647514252136204	0.30647
group2553	8.0	0.7243643916011879	0.723885
group2554	11.0	0.6038466148581	0.604145
group2555	13.0	0.5279943039329374	0.52847
group2556	1.0	0.9719099818089563	0.972255
group2557	31.0	0.10651119283690955	0.105985
group2558	26.0	0.1769444473295978	0.17647
group2559	4.0	0.8795844428772457	0.88062
group2560	29.0	0.13110371501580342	0.13008
group2561	15.0	0.4573510105445388	0.45821
group2562	24.0	0.2142199819069697	0.21427
group2563	18.0	0.36220058434095553	0.36309
group2564	29.0	0.13110371501580342	0.13008
group2565	15.0	0.4573510105445388	0.45821
group2566	10.0	0.6433275825860071	0.64264
group2567	18.0	0.36220058434095553	0.36309
group2568	37.0	0.05519652919204339	0.05429
group2569	2.0	0.9453709799996856	0.946045
group2570	8.0	0.7243643916011879	0.723885
group2571	10.0	0.6433275825860071	0.64264
group2572	24.0	0.2142199819069697	0.21427
group2573	40.0	0.03900366009280424	0.038025
group2574	5.0	0.8428593334324601	0.84352
group2575	21.0	0.28102709317650326	0.280445
group2576	3.0	0.9140670752552578	0.91513
group2577	34.0	0.07714456031153524	0.076745
group2578	6.0	0.8044216238535551	0.804835
group2579	10.0	0.6433275825860071	0.64264
group2580	1.0	0.9719099818089563	0.972255
group2581	24.0	0.2142199819069697	0.21427
group2582	9.0	0.6836220038774937	0.682675
group2583	23.0	0.23499925231530389	0.235115
group2584	19.0	0.33356472739058096	0.333895
group2585	31.0	0.10651119283690955	0.105985
group2586	9.0	0.6836220038774937	0.682675
group2587	4.0	0.8795844428772457	0.88062
group2588	11.0	0.6038466148581	0.604145
group2589	9.0	0.6836220038774937	0.682675
group2590	15.0	0.4573510105445388	0.45821
group2591	35.0	0.0690976241638293	0.068525
group2592	10.0	0.6433275825860071	0.64264
group2593	6.0	0.8044216238535551	0.804835
group2594	19.0	0.33356472739058096	0.333895
group2595	12.0	0.5653582533820657	0.566045
group2596	2.0	0.9453709799996856	0.946045
group2597	55.0	0.005875356285957395	0.005705
group2598	25.0	0.19487693965975528	0.194675
group2599	7.0	0.7648433959116149	0.76503
group2600	13.0	0.5279943039329374	0.52847
group2601	18.0	0.36220058434095553	0.36309
group2602	17.0	0.3923616976747312	0.393645
group2603	15.0	0.4573510105445388	0.45821
group2604	1.0	0.9719099818089563	0.972255
group2605	18.0	0.36220058434095553	0.36309
group2606	9.0	0.6836220038774937	0.682675
group2607	16.0	0.424103490620067	0.425265
group2608	3.0	0.9140670752552578	0.91513
group2609	7.0	0.7648433959116149	0.76503
group2610	6.0	0.8044216238535551	0.804835
group2611	9.0	0.6836220038774937	0.682675
