#1:ID	#2:NameGroupA	#3:NameGroupB	#4:p.value	#5:FDR	#6:relationType	#7:PFC	#8:id.first	#9:id.second	#10:groupSize.first	#11:groupSize.second	#12:groupLinkDegree.first	#13:groupLinkDegree.second	#14:expectedLinks	#15:sharedOriglinks	#16:sharedRndlinks	#17:randMax
2439	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7467	0.492330	1.000000	+	0.999333	0	7187	46	6	4970	372	2.640000	3	264	67
2443	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7473	0.378149	1.000000	-	0.995500	0	7194	46	5	4970	466	3.200000	2	320	38
2452	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7512	0.157242	1.000000	+	0.993286	0	7238	46	6	4970	620	4.420000	7	442	66
2457	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP752	0.556099	1.000000	+	0.998200	0	7246	46	5	4970	662	4.970000	5	497	73
2459	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7525	0.068525	1.000000	-	0.994750	0	7252	46	5	4970	1183	8.550000	4	855	82
2463	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7534	0.026882	1.000000	-	0.994500	0	7262	46	5	4970	928	7.050000	2	705	77
2467	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP754	0.031653	1.000000	+	0.996800	0	7268	46	5	4970	276	1.740000	5	174	33
2470	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7545	0.424370	1.000000	-	0.993000	0	7274	46	6	4970	276	1.930000	1	193	45
2474	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7552	0.404293	1.000000	+	0.999333	0	7282	46	6	4970	331	2.300000	3	230	60
2477	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7561	0.077729	1.000000	+	0.996500	0	7292	46	6	4970	61	0.460000	2	46	26
2481	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7571	0.278227	1.000000	-	0.998083	0	7303	46	5	4970	2097	14.780000	12	1478	66
2482	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7577	0.053340	1.000000	-	0.998500	0	7309	46	6	4970	823	6.160000	2	616	103
2483	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7579	0.289128	1.000000	+	0.999000	0	7311	46	5	4970	46	0.340000	1	34	23
2485	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7582	0.000108	0.369230	+	0.998941	0	7315	46	5	4970	888	5.890000	17	589	75
2489	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7590	0.277762	1.000000	-	0.998000	0	7324	46	6	4970	332	2.540000	1	254	61
2490	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7593	0.440454	1.000000	+	0.998846	0	7327	46	5	4970	1587	12.140000	13	1214	91
2492	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7596	0.000168	0.570522	+	0.999263	0	7330	46	5	4970	1008	7.320000	19	732	52
2493	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7598	0.470059	1.000000	-	0.995000	0	7332	46	5	4970	536	3.810000	3	381	74
2494	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7599	0.158389	1.000000	+	0.998444	0	7333	46	5	4970	793	6.080000	9	608	84
2496	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7601	0.056866	1.000000	+	0.995000	0	7337	46	7	4970	397	3.400000	7	340	102
2499	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7610	0.344267	1.000000	-	0.997231	0	7347	46	6	4970	2013	15.140000	13	1514	97
2500	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7611	0.308416	1.000000	+	0.996000	0	7348	46	6	4970	749	5.470000	7	547	80
2501	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7612	0.371618	1.000000	+	0.996833	0	7349	46	5	4970	645	4.930000	6	493	70
2504	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7617	0.564145	1.000000	-	0.998000	0	7354	46	6	4970	855	6.260000	6	626	50
2506	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7621	0.508243	1.000000	+	0.999200	0	7359	46	6	4970	1347	9.720000	10	972	82
2508	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7624	0.106156	1.000000	-	0.996200	0	7362	46	5	4970	1261	9.080000	5	908	99
2510	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7629	0.040099	1.000000	-	0.998500	0	7367	46	5	4970	833	6.530000	2	653	98
2513	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7633	0.401730	1.000000	-	0.996500	0	7372	46	5	4970	388	3.090000	2	309	66
2514	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7637	0.015027	1.000000	-	0.994000	0	7376	46	6	4970	834	6.110000	1	611	75
2516	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7641	0.052694	1.000000	-	0.996000	0	7381	46	6	4970	957	7.610000	3	761	90
2517	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7644	0.169630	1.000000	+	0.996000	0	7384	46	6	4970	790	6.180000	9	618	79
2518	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7645	0.000000	0.000030	+	0.997250	0	7385	46	5	4970	60	0.410000	8	41	30
2524	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7656	0.162465	1.000000	+	0.996500	0	7397	46	5	4970	111	0.720000	2	72	38
2531	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7670	0.136936	1.000000	-	0.997500	0	7413	46	5	4970	626	4.830000	2	483	65
2535	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7687	0.437688	1.000000	-	0.997000	0	7431	46	5	4970	409	2.930000	2	293	69
2538	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7693	0.412528	1.000000	-	0.994200	0	7438	46	5	4970	1582	11.370000	10	1137	69
2545	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7703	0.008156	1.000000	+	0.996667	0	7450	46	5	4970	222	1.720000	6	172	48
2551	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7731	0.575756	1.000000	-	0.996000	0	7481	46	5	4970	603	4.270000	4	427	88
2553	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7737	0.000614	1.000000	+	0.999263	0	7487	46	6	4970	1119	8.110000	19	811	83
2562	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7757	0.029955	1.000000	+	0.997889	0	7509	46	5	4970	585	4.290000	9	429	84
2563	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7759	0.156919	1.000000	+	0.999000	0	7511	46	5	4970	21	0.170000	1	17	14
2565	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7764	0.099878	1.000000	+	0.996200	0	7517	46	5	4970	359	2.440000	5	244	40
2568	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7772	0.199420	1.000000	-	0.999667	0	7526	46	5	4970	768	5.490000	3	549	38
2574	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7793	0.252192	1.000000	-	0.999000	0	7549	46	5	4970	719	5.070000	3	507	53
2575	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7798	0.014361	1.000000	-	0.990000	0	7554	46	5	4970	859	6.150000	1	615	64
2579	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7808	0.330378	1.000000	+	0.996500	0	7566	46	6	4970	157	1.180000	2	118	52
2583	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP782	0.023653	1.000000	-	0.997667	0	7579	46	5	4970	1750	12.950000	6	1295	106
2587	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP783	0.006020	1.000000	+	0.998455	0	7590	46	5	4970	598	4.490000	11	449	81
2588	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7834	0.254216	1.000000	-	0.997000	0	7595	46	5	4970	305	2.660000	1	266	72
2589	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7835	0.124687	1.000000	+	0.997500	0	7596	46	5	4970	77	0.610000	2	61	36
2594	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7851	0.221898	1.000000	+	0.996000	0	7614	46	6	4970	35	0.250000	1	25	22
2601	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7879	0.004888	1.000000	+	0.995333	0	7644	46	6	4970	58	0.340000	3	34	19
2603	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7882	0.501751	1.000000	+	0.997250	0	7648	46	5	4970	1051	7.670000	8	767	75
2608	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7889	0.524160	1.000000	-	0.997000	0	7655	46	6	4970	202	1.600000	1	160	48
2614	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7912	0.312117	1.000000	+	0.990500	0	7682	46	6	4970	150	1.130000	2	113	56
2620	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7923	0.178458	1.000000	+	0.997000	0	7694	46	5	4970	745	5.420000	8	542	53
2622	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7925	0.601264	1.000000	-	0.995000	0	7696	46	5	4970	579	4.140000	4	414	63
2629	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7943	0.061550	1.000000	+	0.995286	0	7716	46	5	4970	454	3.470000	7	347	74
2630	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7948	0.151656	1.000000	+	0.996667	0	7721	46	6	4970	194	1.340000	3	134	34
2631	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP795	0.120078	1.000000	+	0.997000	0	7723	46	5	4970	1002	7.330000	11	733	76
2636	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7968	0.519367	1.000000	+	0.999000	0	7743	46	5	4970	101	0.730000	1	73	40
2637	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7972	0.056960	1.000000	-	0.992000	0	7748	46	5	4970	623	4.550000	1	455	81
2642	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7984	0.456197	1.000000	+	0.994500	0	7761	46	6	4970	190	1.540000	2	154	48
2643	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP799	0.015957	1.000000	+	0.999667	0	7767	46	6	4970	1102	8.010000	15	801	94
2645	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7994	0.512872	1.000000	-	0.994333	0	7772	46	6	4970	883	6.580000	6	658	65
2647	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7998	0.526618	1.000000	+	0.997818	0	7776	46	6	4970	1364	10.870000	11	1087	110
2650	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8000	0.495075	1.000000	-	0.997000	0	7781	46	5	4970	508	3.690000	3	369	84
2652	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8005	0.194956	1.000000	+	0.995833	0	7786	46	5	4970	554	3.880000	6	388	66
2653	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP801	0.334196	1.000000	+	0.997333	0	7791	46	5	4970	280	2.040000	3	204	49
2654	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8011	0.492612	1.000000	-	0.993500	0	7793	46	5	4970	333	2.700000	2	270	78
2655	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8013	0.177922	1.000000	+	0.993000	0	7795	46	5	4970	287	2.190000	4	219	50
2659	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8027	0.288327	1.000000	-	0.995500	0	7810	46	5	4970	831	5.950000	4	595	60
2660	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8029	0.122770	1.000000	+	0.996000	0	7812	46	5	4970	594	4.130000	7	413	64
2661	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8031	0.193440	1.000000	+	0.998333	0	7815	46	5	4970	527	3.870000	6	387	43
2664	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8036	0.086435	1.000000	+	0.998250	0	7820	46	5	4970	188	1.660000	4	166	51
2665	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8042	0.001684	1.000000	+	0.998444	0	7827	46	5	4970	393	2.680000	9	268	56
2667	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8047	0.153205	1.000000	+	0.998333	0	7832	46	5	4970	1484	11.170000	15	1117	69
2671	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8054	0.021890	1.000000	-	0.996167	0	7840	46	6	4970	1830	13.110000	6	1311	100
2675	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8058	0.354712	1.000000	+	0.993286	0	7844	46	5	4970	804	5.760000	7	576	69
2676	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8061	0.017918	1.000000	+	0.994667	0	7848	46	5	4970	64	0.550000	3	55	26
2677	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8078	0.296072	1.000000	-	0.994000	0	7866	46	5	4970	340	2.450000	1	245	47
2683	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8092	0.157795	1.000000	+	0.996111	0	7882	46	6	4970	852	6.070000	9	607	58
2691	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8109	0.039660	1.000000	+	0.998182	0	7901	46	5	4970	872	5.980000	11	598	80
2694	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8118	0.113118	1.000000	+	0.996800	0	7911	46	5	4970	373	2.540000	5	254	51
2698	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8137	0.350653	1.000000	+	0.990000	0	7932	46	6	4970	52	0.430000	1	43	27
2699	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8138	0.348295	1.000000	-	0.990000	0	7933	46	5	4970	279	2.220000	1	222	55
2702	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8148	0.610803	1.000000	+	0.993000	0	7944	46	6	4970	121	0.940000	1	94	47
2703	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8149	0.187582	1.000000	-	0.996750	0	7945	46	6	4970	949	6.810000	4	681	64
2709	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8166	0.096295	1.000000	-	0.995250	0	7964	46	6	4970	1114	8.000000	4	800	92
2711	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8168	0.000421	1.000000	+	0.995400	0	7966	46	6	4970	376	2.670000	10	267	62
2712	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP817	0.017582	1.000000	+	0.994727	0	7968	46	5	4970	724	5.250000	11	525	54
2716	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP819	0.573756	1.000000	+	0.994667	0	7990	46	5	4970	375	2.980000	3	298	50
2720	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8205	0.489827	1.000000	+	0.994667	0	8008	46	6	4970	350	2.630000	3	263	71
2734	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8242	0.655004	1.000000	-	0.990000	0	8049	46	5	4970	119	1.220000	1	122	64
2736	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8245	0.640682	1.000000	-	1.000000	0	8052	46	7	4970	156	1.260000	1	126	63
2737	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8248	0.365573	1.000000	-	0.995000	0	8055	46	5	4970	262	2.150000	1	215	59
2739	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8252	0.003768	1.000000	+	0.998455	0	8060	46	5	4970	571	4.210000	11	421	70
2740	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8256	0.000956	1.000000	-	0.994000	0	8064	46	8	4970	1189	9.180000	1	918	142
2745	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8266	0.108012	1.000000	-	0.996833	0	8075	46	5	4970	1442	10.280000	6	1028	94
2754	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8296	0.040087	1.000000	-	0.997400	0	8108	46	5	4970	1420	10.750000	5	1075	84
2755	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8298	0.388769	1.000000	+	0.995000	0	8110	46	6	4970	373	3.160000	4	316	51
2756	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP83	0.527279	1.000000	-	0.998333	0	8112	46	6	4970	494	3.540000	3	354	65
2762	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP832	0.263875	1.000000	-	0.995667	0	8135	46	6	4970	654	4.990000	3	499	58
2765	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8330	0.005157	1.000000	-	0.991000	0	8147	46	6	4970	978	7.310000	1	731	77
2766	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8331	0.203822	1.000000	+	0.995786	0	8148	46	6	4970	1498	10.880000	14	1088	126
2778	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8356	0.390987	1.000000	+	0.996667	0	8175	46	5	4970	319	2.250000	3	225	52
2781	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8371	0.299804	1.000000	+	0.995667	0	8192	46	6	4970	610	4.520000	6	452	100
2782	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8374	0.561629	1.000000	+	0.997500	0	8195	46	5	4970	219	1.880000	2	188	61
2787	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8389	0.167980	1.000000	-	0.998286	0	8211	46	6	4970	1476	10.570000	7	1057	95
2789	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8393	0.600002	1.000000	-	0.996200	0	8216	46	5	4970	704	5.090000	5	509	86
2791	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP841	0.633554	1.000000	-	0.993000	0	8235	46	5	4970	172	1.280000	1	128	31
2796	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP842	0.000000	0.000044	+	0.997214	0	8246	46	6	4970	269	1.910000	14	191	71
2801	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8432	0.404824	1.000000	-	0.990000	0	8260	46	5	4970	259	2.000000	1	200	35
2803	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8439	0.319794	1.000000	-	0.993333	0	8267	46	5	4970	606	4.620000	3	462	48
2807	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8447	0.249468	1.000000	+	0.998500	0	8276	46	5	4970	118	0.960000	2	96	34
2810	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8452	0.064895	1.000000	+	0.996750	0	8282	46	5	4970	190	1.500000	4	150	31
2819	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8473	0.139484	1.000000	+	0.998538	0	8305	46	5	4970	1167	9.260000	13	926	73
2823	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8486	0.063529	1.000000	+	0.996500	0	8319	46	5	4970	46	0.410000	2	41	25
2826	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8492	0.030335	1.000000	+	0.998444	0	8326	46	5	4970	603	4.300000	9	430	49
2828	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8498	0.000001	0.002177	+	0.997722	0	8332	46	5	4970	640	4.400000	18	440	75
2830	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8506	0.005908	1.000000	-	0.997000	0	8342	46	8	4970	1293	8.980000	2	898	83
2831	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8508	0.482135	1.000000	-	0.997000	0	8344	46	7	4970	854	5.770000	5	577	82
2833	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP852	0.299743	1.000000	+	0.999000	0	8357	46	5	4970	850	6.320000	8	632	86
2835	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8528	0.517022	1.000000	+	0.998500	0	8366	46	6	4970	193	1.730000	2	173	63
2839	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8539	0.067690	1.000000	+	0.995000	0	8378	46	5	4970	433	3.550000	7	355	101
2841	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8545	0.512070	1.000000	-	0.994667	0	8385	46	5	4970	492	3.610000	3	361	53
2847	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8570	0.019489	1.000000	-	0.997000	0	8413	46	6	4970	1209	9.020000	3	902	93
2850	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP858	0.183925	1.000000	-	0.996200	0	8423	46	6	4970	1803	13.780000	10	1378	111
2853	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8585	0.042137	1.000000	-	0.995000	0	8429	46	7	4970	630	4.920000	1	492	68
2857	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8596	0.270862	1.000000	-	0.995500	0	8441	46	5	4970	810	6.080000	4	608	74
2860	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8605	0.478122	1.000000	-	0.995000	0	8452	46	6	4970	345	2.760000	2	276	67
2862	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8614	0.163531	1.000000	-	0.995571	0	8462	46	7	4970	1395	10.640000	7	1064	133
2865	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8624	0.000005	0.015369	+	0.998000	0	8473	46	5	4970	372	2.710000	13	271	58
2867	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8630	0.047527	1.000000	+	0.996750	0	8480	46	5	4970	165	1.350000	4	135	57
2868	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8631	0.146794	1.000000	-	0.999000	0	8481	46	5	4970	761	6.010000	3	601	100
2869	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8633	0.540654	1.000000	-	0.996000	0	8483	46	6	4970	362	2.510000	2	251	47
2873	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8641	0.585139	1.000000	-	0.993000	0	8492	46	6	4970	992	7.090000	7	709	95
2876	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8646	0.318720	1.000000	-	0.995500	0	8497	46	5	4970	502	3.500000	2	350	60
